,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
502,502,,4354,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,7.68,0.337,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
503,503,,4363,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,7.68,0.361,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
504,504,,4366,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,8.71,5.76,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
505,505,,4358,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,8.78,4.36,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
506,506,,4364,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,8.82,5.32,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
507,507,,4360,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,8.82,5.91,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
508,508,,4359,alcohol dehydrogenase,kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,,2-propanol(aq) + NAD(aq) = acetone(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_30,298.15,8.83,4.71,,spectrophotometry,pyrophosphate (0.0055 mol dm-3),,1.1.1.1,,, ,,
509,509,,2300,glycerol-3-phosphate dehydrogenase (NAD+),kegg:C00093 + kegg:C00003 = kegg:C00111 + kegg:C00004,,sn-glycerol 3-phosphate(aq) + NAD(aq) = dihydroxyacetone phosphate(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_44,298.15,7.5,0.000174,,spectrophotometry,veronal and pyrophosphate (0.003 mol dm-3),,1.1.1.8,,, ,,
510,510,,2301,glycerol-3-phosphate dehydrogenase (NAD+),kegg:C00093 + kegg:C00003 = kegg:C00111 + kegg:C00004,,sn-glycerol 3-phosphate(aq) + NAD(aq) = dihydroxyacetone phosphate(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_44,298.15,8,0.00055,,spectrophotometry,veronal and pyrophosphate (0.003 mol dm-3),,1.1.1.8,,, ,,
511,511,,2302,glycerol-3-phosphate dehydrogenase (NAD+),kegg:C00093 + kegg:C00003 = kegg:C00111 + kegg:C00004,,sn-glycerol 3-phosphate(aq) + NAD(aq) = dihydroxyacetone phosphate(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_44,298.15,8.5,0.00174,,spectrophotometry,veronal and pyrophosphate (0.003 mol dm-3),,1.1.1.8,,, ,,
512,512,,2303,glycerol-3-phosphate dehydrogenase (NAD+),kegg:C00093 + kegg:C00003 = kegg:C00111 + kegg:C00004,,sn-glycerol 3-phosphate(aq) + NAD(aq) = dihydroxyacetone phosphate(aq) + NADH(aq),Burton K.; Wilson T.H.; Biochem. J.; 54 86 (1953).,53BUR/WIL_44,298.15,9,0.0055,,spectrophotometry,veronal and pyrophosphate (0.003 mol dm-3),,1.1.1.8,,, ,,
513,513,,3599,arabinose isomerase,kegg:C00216 = kegg:C00309,,D-arabinose(aq) = D-ribulose(aq),Cohen S.S.; J. Biol. Chem.; 201 71 (1953).,53COH_1294,310.15,,0.18,,spectrophotometry,glycylglycine (0.1 mol dm-3),,5.3.1.3,,, ,,
514,514,,255,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,,2 ADP(aq) = AMP(aq) + ATP(aq),Green I.; Brown J.R.C.; Mommaerts W.F.H.M.; J. Biol. Chem.; 205 493 (1953).,53GRE/BRO_634,300.15,6.7,0.45,,chromatography,,,2.7.4.3,,, ,,
515,515,,183,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+),kegg:C00149 + kegg:C00006 + kegg:C00001 = kegg:C00022 + kegg:C00005 + kegg:C00288,,(S)-malate(aq) + NADP(aq) + H2O(l) = pyruvate(aq) + NADPH(aq) + carbon dioxide(aq),Harary I.; Korey S.R.; Ochoa S.; J. Biol. Chem.; 203 595 (1953).,53HAR/KOR_147,297,7.4,0.051,,enzymatic assay; spectrophotometry,,,1.1.1.40,,, ,,
516,516,,1314,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Hochster R.M.; Watson R.W.; J. Am. Chem. Soc.; 75 3284 (1953).,53HOC/WAT_1323,300.15,7.5,0.19,,chemical analysis and paper chromatography,phosphate,,5.3.1.5,,, ,,
517,517,,1560,acetate-CoA ligase,kegg:C00002 + kegg:C00033 + kegg:C00010 = kegg:C00020 + kegg:C00013 + kegg:C00024,,ATP(aq) + acetate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + acetyl-CoA(aq),Jones M.E.; Fed. Proc. Fed. Am. Soc. Exp. Biol.; 12 708 (1953).,53JON_1432,310.15,7.5,2.7,,spectrophotometry and chemical analysis,Tris (0.16 mol dm-3),,6.2.1.1,,, ,,
518,518,,819,NAD(P)+ transhydrogenase,kegg:C00003 + kegg:C00005 = kegg:C00004 + kegg:C00006,,NAD(aq) + NADPH(aq) = NADH(aq) + NADP(aq),Kaplan N.O.; Colowick S.P.; Neufeld E.F.; J. Biol. Chem.; 205 1 (1953).,53KAP/COL_309,310.15,6,1.48,,spectrophotometry,phosphate,,1.6.1.1,,, ,,
519,519,,820,NAD(P)+ transhydrogenase,kegg:C00003 + kegg:C00005 = kegg:C00004 + kegg:C00006,,NAD(aq) + NADPH(aq) = NADH(aq) + NADP(aq),Kaplan N.O.; Colowick S.P.; Neufeld E.F.; J. Biol. Chem.; 205 1 (1953).,53KAP/COL_309,310.15,6.5,1.43,,spectrophotometry,phosphate,,1.6.1.1,,, ,,
520,520,,821,NAD(P)+ transhydrogenase,kegg:C00003 + kegg:C00005 = kegg:C00004 + kegg:C00006,,NAD(aq) + NADPH(aq) = NADH(aq) + NADP(aq),Kaplan N.O.; Colowick S.P.; Neufeld E.F.; J. Biol. Chem.; 205 1 (1953).,53KAP/COL_309,310.15,7.5,1.41,,spectrophotometry,phosphate,,1.6.1.1,,, ,,
521,521,,2034,aspartate transaminase,kegg:C00049 + kegg:C00026 = kegg:C00036 + kegg:C00025,,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),Krebs H.A.; Biochem. J.; 54 82 (1953).,53KRE2_498,298.15,7.4,0.148,,manometry,phosphate (0.033 mol dm-3),,2.6.1.1,,, ,,
522,522,,3247,alanine transaminase,kegg:C00041 + kegg:C00026 = kegg:C00022 + kegg:C00025,,L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq),Krebs H.A.; Biochem. J.; 54 82 (1953).,53KRE2_508,298.15,7.4,0.658,,manometry,phosphate (0.25 mol dm-3),,2.6.1.2,,, ,,
523,523,,2810,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Krebs H.A.; Biochem. J.; 54 78 (1953).,53KRE_1147,298.15,7.4,4.43,,polarimetry and manometry,carbonate + bicarbonate,,4.2.1.2,,, ,,
524,524,,3105,aconitate hydratase,kegg:C00158 = kegg:C00417 + kegg:C00001,,citrate(aq) = cis-aconitate(aq) + H2O(l),Krebs H.A.; Biochem. J.; 54 78 (1953).,53KRE_1157,298.15,7.4,0.032,,polarimetry and manometry,carbonate + bicarbonate,,4.2.1.3,,, ,,
525,525,,3556,aconitate hydratase,kegg:C00311 = kegg:C00417 + kegg:C00001,,isocitrate(aq) = cis-aconitate(aq) + H2O(l),Krebs H.A.; Biochem. J.; 54 78 (1953).,53KRE_1160,298.15,7.4,0.47,,polarimetry and manometry,carbonate + bicarbonate,,4.2.1.3,,, ,,
526,526,,3554,aconitate hydratase,kegg:C00311 = kegg:C00158,,isocitrate(aq) = citrate(aq),Krebs H.A.; Biochem. J.; 54 78 (1953).,53KRE_1163,298.15,7.4,14.7,,polarimetry and manometry,carbonate + bicarbonate,,4.2.1.3,,, ,,
527,527,,3485,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Lynen F.; Ochoa S.; Biochim. Biophys. Acta; 12 299 (1953).,53LYN/OCH_116,298.15,7,0.0019,, ,,,1.1.1.30,,, ,,
528,528,,2728,acetyl-CoA C-acetyltransferase,2 kegg:C00024 = kegg:C00010 + kegg:C00332,,2 acetyl-CoA(aq) = CoA(aq) + acetoacetyl-CoA(aq),Lynen F.; Ochoa S.; Biochim. Biophys. Acta; 12 299 (1953).,53LYN/OCH_404,298.15,8.1,2.00E-05,,spectrophotometry,,,2.3.1.9,,, ,,
529,529,,2729,acetyl-CoA C-acetyltransferase,2 kegg:C00024 = kegg:C00010 + kegg:C00332,,2 acetyl-CoA(aq) = CoA(aq) + acetoacetyl-CoA(aq),Lynen F.; Ochoa S.; Biochim. Biophys. Acta; 12 299 (1953).,53LYN/OCH_404,298.15,9,0.0001,,spectrophotometry,,,2.3.1.9,,, ,,
530,530,,169,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Lynen F.; Ochoa S.; Biochim. Biophys. Acta; 12 299 (1953).,53LYN/OCH_717,298.15,8.1,0.01,,spectrophotometry,,,2.8.3.5,,, ,,
531,531,,,butyrate-CoA ligase,,,ATP(aq) + heptanoate(aq) + CoA(aq) = AMP(aq) + diphosphate(aq) + n-heptanoyl-CoA(aq),Mahler H.R.; Wakil S.J.; Bock R.M.; J. Biol. Chem.; 204 453 (1953).,53MAH/WAK_1436,311.15,8,1.11,,spectrophotometry,glycylglycine (0.002 mol dm-3),,6.2.1.2,,,,,
532,532,,1491,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,275.8,7.3,6.31,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
533,533,,1492,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,276.9,6.35,6.31,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
534,534,,1493,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,277,6.35,6.31,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
535,535,,1509,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,277.2,6.35,6.31,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
536,536,,1508,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,282.3,6.35,5.68,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
537,537,,1510,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,283.5,7.3,5.5,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
538,538,,1494,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,284,6.35,5.5,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
539,539,,1495,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,286.1,6.35,5.3,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
540,540,,1496,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,288.2,6.35,5.01,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
541,541,,1497,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,288.2,7.3,4.86,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
542,542,,1498,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,291.9,6.35,4.57,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
543,543,,1511,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,292.6,7.3,4.47,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
544,544,,1515,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,292.8,6.35,4.57,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
545,545,,1499,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,296.7,6.35,4.21,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
546,546,,1506,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,298.1,7.3,3.98,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
547,547,,1500,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,298.7,6.35,3.98,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
548,548,,1507,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,299.2,6.35,4.01,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
549,549,,1513,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,302.5,7.3,3.63,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
550,550,,1502,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,303,6.35,3.63,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
551,551,,1501,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,303,6.35,3.78,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
552,552,,1514,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,307.8,7.3,3.21,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
553,553,,1503,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,309.9,6.35,3.21,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
554,554,,1504,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,310.7,6.35,3.09,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
555,555,,1505,fumarate hydratase,kegg:C00122 + kegg:C00001 = kegg:C00149,,fumarate(aq) + H2O(l) = (S)-malate(aq),Massey V.; Biochem. J.; 53 72 (1953).,53MAS_1148,311.7,6.35,3.09,,spectrophotometry,phosphate (0.067 mol dm-3),,4.2.1.2,,, ,,
556,556,,3243,trimetaphosphatase,kegg:C02466 + kegg:C00001 = kegg:C00536,,trimetaphosphate(aq) + H2O(l) = triphosphate(aq),Meyerhof O.; Shatas R.; Kaplan A.; Biochim. Biophys. Acta; 12 121 (1953).,53MEY/SHA_1069,306.15,6.95,,,calorimetry,sodium maleate (0.03 mol dm-3),,3.6.1.2,,, ,,-80.8
557,557,,3807,xylose isomerase,kegg:C00181 = kegg:C00310,,D-xylose(aq) = D-xylulose(aq),Mitsuhashi S.; Lampen J.O.; J. Biol. Chem.; 204 1011 (1953).,53MIT/LAM_1324,310.15,7,0.16,,chromatography and spectrophotometry,phosphate (0.05 mol dm-3),,5.3.1.5,,, ,,
558,558,,808,aspartate transaminase,kegg:C00049 + kegg:C00026 = kegg:C00036 + kegg:C00025,,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),Nisonoff A.; Barnes F.W. Jr.; Enns T.; J. Biol. Chem.; 204 957 (1953).,53NIS/BAR_499,310.65,7.4,0.13,,spectrophotometry,phosphate (0.033 mol dm-3),,2.6.1.1,,, ,,
559,559,,684,glutamate dehydrogenase (NAD(P)+),kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_280,300.15,6.5,4.60E-07,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,, ,,
560,560,,683,glutamate dehydrogenase (NAD(P)+),kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_280,300.15,7,1.50E-06,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,, ,,
561,561,,682,glutamate dehydrogenase (NAD(P)+),kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_280,300.15,7.5,4.60E-06,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,, ,,
562,562,,,glutamate dehydrogenase (NAD(P)+),,,L-glutamate(aq) + desamino NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + desamino NADH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_281,299.15,7,9.70E-07,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,,,,
563,563,,,glutamate dehydrogenase (NAD(P)+),,,L-glutamate(aq) + desamino NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + desamino NADH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_281,299.15,7.5,3.10E-06,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,,,,
564,564,,,glutamate dehydrogenase (NAD(P)+),,,L-glutamate(aq) + desamino NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + desamino NADH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_281,299.15,8,9.70E-06,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,,,,
565,565,,687,glutamate dehydrogenase (NAD(P)+),kegg:C00025 + kegg:C00006 + kegg:C00001 = kegg:C00026 + kegg:C00005 + kegg:C00014,,L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_282,300.15,6.5,3.10E-07,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,, ,,
566,566,,685,glutamate dehydrogenase (NAD(P)+),kegg:C00025 + kegg:C00006 + kegg:C00001 = kegg:C00026 + kegg:C00005 + kegg:C00014,,L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_282,300.15,7,9.90E-07,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,, ,,
567,567,,686,glutamate dehydrogenase (NAD(P)+),kegg:C00025 + kegg:C00006 + kegg:C00001 = kegg:C00026 + kegg:C00005 + kegg:C00014,,L-glutamate(aq) + NADP(aq) + H2O(l) = 2-oxoglutarate(aq) + NADPH(aq) + ammonia(aq),Olson J.A; Anfinsen C.B.; J. Biol. Chem.; 202 841 (1953).,53OLS/ANF_282,300.15,7.5,3.10E-06,,spectrophotometry,phosphate (0.2 mol dm-3),,1.4.1.3,,, ,,
568,568,,709,arginosuccinate lyase,kegg:C03406 = kegg:C00122 + kegg:C00062,,N-(L-argino)succinate(aq) = fumarate(aq) + L-arginine(aq),Ratner S.; Anslow W.P. Jr.; Petrack B.; J. Biol. Chem.; 204 115 (1953).,53RAT/ANS_1222,311.15,7.5,0.0114,,chemical analysis,potassium phosphate (0.05 mol dm-3),,4.3.2.1,,, ,,
569,569,,541,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,,2 ADP(aq) = AMP(aq) + ATP(aq),Siekevitz P.; Potter V.R.; J. Biol. Chem.; 200 187 (1953).,53SIE/POT_635,303.15,,1,,spectrophotometry,,,2.7.4.3,,, ,,
570,570,,2633,acetyl-CoA C-acetyltransferase,2 kegg:C00024 = kegg:C00010 + kegg:C00332,,2 acetyl-CoA(aq) = CoA(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; J. Am. Chem. Soc.; 75 1517 (1953).,53STE/COO_405,298.15,8.1,2.00E-05,,spectrophotometric,,,2.3.1.9,,, ,,
571,571,,48,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; J. Am. Chem. Soc.; 75 1517 (1953).,53STE/COO_718,298.15,8.1,0.01,,spectrophotometric,,,2.8.3.5,,, ,,
572,572,,3783,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Strecker H.J.; Arch. Biochem. Biophys.; 46 128 (1953).,53STR_274,303.65,6.37,3.47E-07,,spectrophotometry,Tris (0.045 mol dm-3) and pyrophosphate (0.045 mol dm-3),,1.4.1.2,,, ,,
573,573,,3774,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Strecker H.J.; Arch. Biochem. Biophys.; 46 128 (1953).,53STR_274,303.65,6.74,1.09E-06,,spectrophotometry,Tris (0.045 mol dm-3) and pyrophosphate (0.045 mol dm-3),,1.4.1.2,,, ,,
574,574,,3786,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Strecker H.J.; Arch. Biochem. Biophys.; 46 128 (1953).,53STR_274,303.65,7.02,1.47E-06,,spectrophotometry,Tris (0.045 mol dm-3) and pyrophosphate (0.045 mol dm-3),,1.4.1.2,,, ,,
575,575,,3775,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Strecker H.J.; Arch. Biochem. Biophys.; 46 128 (1953).,53STR_274,303.65,7.08,1.06E-06,,spectrophotometry,Tris (0.045 mol dm-3) and pyrophosphate (0.045 mol dm-3),,1.4.1.2,,, ,,
