,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
786,786,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_811,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,butyryl-CoA dehydrogenase,nan,nan,butanoyl-CoA(aq) + pyocyanine(aq) = 2-butenoyl-CoA(aq) + reduced pyocyanine(aq),Hauge J.G.; J. Am. Chem. Soc.; 78 5266 (1956).,56HAU_265,303.15,7.2,0.23,nan,spectrophotometry,phosphate (0.02 mol dm-3),nan,1.3.99.2,nan,nan,nan,nan,nan
787,787,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1388,retinal isomerase,kegg:C00376 = kegg:C02110,nan,all-trans-retinal(aq) = 11-cis-retinal(aq),Hubbard R.; J. Gen. Physiol.; 39 935 (1956).,56HUB_1279,309.15,7,0.05,nan,spectrophotometry,phosphate,nan,5.2.1.3,nan,nan, ,nan,nan
788,788,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_813,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1771,ribulose-phosphate 3-epimerase,kegg:C00199 = kegg:C00231,nan,D-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq),Hurwitz J.; Horecker B.L.; J. Biol. Chem.; 223 993 (1956).,56HUR/HOR_1244,298.15,7.5,1.5,nan,enzymatic assay and spectrophotometry,Tris (0.078 mol dm-3),nan,5.1.3.1,nan,nan,nan,nan,nan
789,789,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_815,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4294,L-lactate dehydrogenase,kegg:C00186 + kegg:C00003 = kegg:C00022 + kegg:C00004,nan,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_101,303.15,9,0.0012,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,1.1.1.27,nan,nan,nan,nan,nan
790,790,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_814,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry63,L-lactate dehydrogenase,kegg:C00186 + COCO:COCOM00012 = kegg:C00022 + COCO:COCOM00013,nan,(S)-lactate(aq) + AP-NAD(aq)= pyruvate(aq) + AP-NADH(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_110,303.15,9,0.27,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,1.1.1.27,nan,nan,nan,nan,nan
791,791,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry823,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_13,303.15,7,0.00016,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
792,792,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry822,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,nan,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_13,303.15,8,0.0016,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
793,793,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry516,alcohol dehydrogenase,kegg:C00469 + COCO:COCOM00012 = kegg:C00084 + COCO:COCOM00013,nan,ethanol(aq) + AP-NAD(aq) = acetaldehyde(aq) + AP-NADH(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_22,303.15,7,0.03,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
794,794,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry517,alcohol dehydrogenase,kegg:C00469 + COCO:COCOM00012 = kegg:C00084 + COCO:COCOM00013,nan,ethanol(aq) + AP-NAD(aq) = acetaldehyde(aq) + AP-NADH(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_22,303.15,8,0.3,nan,spectrophotometry,phosphate (0.1 mol dm-3),nan,1.1.1.1,nan,nan, ,nan,nan
795,795,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_823,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry285,glutamate dehydrogenase,kegg:C00025 + kegg:C00003 + kegg:C00001 = kegg:C00026 + kegg:C00004 + kegg:C00014,nan,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_275,303.15,7.6,2.43E-06,nan,spectrophotometry,phosphate (0.05 mol dm-3),nan,1.4.1.2,nan,nan,nan,nan,nan
796,796,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_822,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry290,glutamate dehydrogenase,kegg:C00025 + COCO:COCOM00012 + kegg:C00001 = kegg:C00026 + COCO:COCOM00013 + kegg:C00014,nan,L-glutamate(aq) + AP-NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + AP-NADH(aq) + ammonia(aq),Kaplan N.O.; Ciotti M.M.; Stolzenbach F.E.; J. Biol. Chem.; 221 833 (1956).,56KAP/CIO_278,303.15,7.6,0.0022,nan,spectrophotometry,phosphate (0.05 mol dm-3),nan,1.4.1.2,nan,nan,nan,nan,nan
797,797,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry2134,ribulose-biphosphate carboxylase,kegg:C01182 + kegg:C00288 = 2 kegg:C00197,nan,"D-ribulose 1,5-biphosphate(aq) + carbon dioxide(aq) = 2 3-phospho-D-glycerate(aq)",Kitzinger C.; Horecker B.L.; Weisbach A; Abstr. 20th Int. Physiol. Congress Brussels (1956).,56KIT/HOR_1085,298.15,8,nan,nan,microcalorimetry,Tris (0.1 mol dm-3) + HCl and triethanolamine,nan,4.1.1.39,nan,nan, ,nan,-43.1
798,798,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry2135,ribulose-biphosphate carboxylase,kegg:C01182 + kegg:C00288 = 2 kegg:C00197,nan,"D-ribulose 1,5-biphosphate(aq) + carbon dioxide(aq) = 2 3-phospho-D-glycerate(aq)",Kitzinger C.; Horecker B.L.; Weisbach A; Abstr. 20th Int. Physiol. Congress Brussels (1956).,56KIT/HOR_1085,298.15,8,nan,nan,microcalorimetry,Tris (0.1 mol dm-3) + HCl and triethanolamine,nan,4.1.1.39,nan,nan, ,nan,-61.1
799,799,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,myo-inositol 2-dehydrogenase,nan,nan,myo-inositol(aq) + NAD(aq) = 2-oxo-myo-inositol(aq) + NADH(aq),Larner J.; Jackson W.T.; Graves D.J.; Stamer J.R.; Arch. Biochem. Biophys.; 60 352 (1956).,56LAR/JAC_77,303.15,8.11,0.00067,nan,spectrophotometry,pyrophosphate (0.01 mol dm-3),nan,1.1.1.18,nan,nan,nan,nan,nan
800,800,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_827,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,myo-inositol 2-dehydrogenase,nan,nan,myo-inositol(aq) + NAD(aq) = 2-oxo-myo-inositol(aq) + NADH(aq),Larner J.; Jackson W.T.; Graves D.J.; Stamer J.R.; Arch. Biochem. Biophys.; 60 352 (1956).,56LAR/JAC_77,303.15,8.12,0.00037,nan,spectrophotometry,pyrophosphate (0.01 mol dm-3),nan,1.1.1.18,nan,nan,nan,nan,nan
801,801,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_826,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,myo-inositol 2-dehydrogenase,nan,nan,myo-inositol(aq) + NAD(aq) = 2-oxo-myo-inositol(aq) + NADH(aq),Larner J.; Jackson W.T.; Graves D.J.; Stamer J.R.; Arch. Biochem. Biophys.; 60 352 (1956).,56LAR/JAC_77,303.15,8.67,0.0013,nan,spectrophotometry,pyrophosphate (0.01 mol dm-3),nan,1.1.1.18,nan,nan,nan,nan,nan
802,802,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_825,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,myo-inositol 2-dehydrogenase,nan,nan,myo-inositol(aq) + NAD(aq) = 2-oxo-myo-inositol(aq) + NADH(aq),Larner J.; Jackson W.T.; Graves D.J.; Stamer J.R.; Arch. Biochem. Biophys.; 60 352 (1956).,56LAR/JAC_77,303.15,8.75,0.0013,nan,spectrophotometry,pyrophosphate (0.01 mol dm-3),nan,1.1.1.18,nan,nan,nan,nan,nan
803,803,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_824,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,myo-inositol 2-dehydrogenase,nan,nan,myo-inositol(aq) + NAD(aq) = 2-oxo-myo-inositol(aq) + NADH(aq),Larner J.; Jackson W.T.; Graves D.J.; Stamer J.R.; Arch. Biochem. Biophys.; 60 352 (1956).,56LAR/JAC_77,303.15,8.92,0.0027,nan,spectrophotometry,pyrophosphate (0.01 mol dm-3),nan,1.1.1.18,nan,nan,nan,nan,nan
804,804,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_829,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry370,glucosamine-6-phosphate isomerase,kegg:C00352 + kegg:C00001 = kegg:C00085 + kegg:C00014,nan,D-glucosamine 6-phosphate(aq) + H2O(l) = D-fructose 6-phosphate(aq) + ammonia(aq),Leloir L.F.; Cardini C.E.; Biochim. Biophys. Acta; 20 33 (1956).,56LEL/CAR_1366,310.15,8.4,0.15,nan,nan,Tris (0.4 mol dm-3),nan,5.3.1.10,nan,nan,nan,nan,nan
805,805,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_830,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4071,mannose isomerase,kegg:C00476 = kegg:C00310,nan,D-lyxose(aq) = D-xylulose(aq),Palleroni N.J.; Doudoroff M.; J. Biol. Chem.; 218 535 (1956).,56PAL/DOU_1340,303.15,7.4,0.39,nan,chemical analysis and spectrophotometry,Tris (0.1 mol dm-3) + HCl,nan,5.3.1.7,nan,nan,nan,nan,nan
806,806,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_831,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4072,mannose isomerase,kegg:C00159 = kegg:C00095,nan,D-mannose(aq) = D-fructose(aq),Palleroni N.J.; Doudoroff M.; J. Biol. Chem.; 218 535 (1956).,56PAL/DOU_1341,303.15,7.4,2.45,nan,chemical analysis and spectrophotometry,Tris (0.1 mol dm-3) + HCl,nan,5.3.1.7,nan,nan,nan,nan,nan
807,807,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_832,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,mannose isomerase,nan,nan,D-rhamnose(aq) = D-rhamnulose(aq),Palleroni N.J.; Doudoroff M.; J. Biol. Chem.; 218 535 (1956).,56PAL/DOU_1344,303.15,7.4,0.58,nan,chemical analysis and spectrophotometry,Tris (0.1 mol dm-3) + HCl,nan,5.3.1.7. & 5.3.1.7,nan,nan,nan,nan,nan
808,808,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry3607,myosin ATPase,kegg:C00081 + kegg:C00001 = kegg:C00104 + kegg:C00009,nan,ITP(aq) + H2O(l) = IDP(aq) + orthophosphate(aq),Podolsky R.J.; Morales M.F.; J. Biol. Chem.; 218 945 (1956).,56POD/MOR_1078,293.15,8,nan,nan,calorimetry,Tris,nan,3.6.1.32,nan,nan, ,nan,-68.6
809,809,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_833,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4426,glycine formiminotransferase,kegg:C00664 + kegg:C00037 = kegg:C02718 + kegg:C00101,nan,5-formiminotetrahydrofolate(aq) + glycine(aq) = N-formiminoglycine(aq) + tetrahydrofolate(aq),Rabinowitz J.C.; Pricer W.E.; J. Am. Chem. Soc.; 78 4176 (1956).,56RAB/PRI_353,310.15,7,5,nan,spectrophotometry,potassium maleate,nan,2.1.2.4,nan,nan,nan,nan,nan
810,810,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_834,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1411,glucose-6-phosphate isomerase,kegg:C00092 = kegg:C00085,nan,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),Ramasarma T.; Giri K.V.; Arch. Biochem. Biophys.; 62 91 (1956).,56RAM/GIR_1352,310.15,7.65,0.67,nan,chemical analysis,barbital (0.02 mol dm-3),nan,5.3.1.9,nan,nan,nan,nan,nan
811,811,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_835,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry3903,glycine amidinotransferase,kegg:C00062 + kegg:C00037 = kegg:C00077 + kegg:C00581,nan,L-arginine(aq) + glycine(aq) = L-ornithine(aq) + guanidinoacetate(aq),Ratner S.; Rochovansky O.; Arch. Biochem. Biophys.; 63 277 (1956).,56RAT/ROC_364,311.15,7.5,1.1,nan,spectrophotometry,phosphate (0.067 mol dm-3),nan,2.1.4.1,nan,nan,nan,nan,nan
812,812,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_nan,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1534,phosphoacetylglucosamine mutase,kegg:C04256 = kegg:C00357,nan,N-acetyl-D-glucosamine 1-phosphate(aq) = N-acetyl-D-glucosamine 6-phosphate(aq),Reissig J.L.; J. Biol. Chem.; 219 753 (1956).,56REI_1407,310.15,7.7,6,nan,spectrophotometry,Tris (0.033 mol dm-3) + acetate,nan,5.4.2.3,nan,nan, ,nan,nan
813,813,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_838,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry291,isocitrate lyase,kegg:C00311 = kegg:C00042 + kegg:C00048,nan,isocitrate(aq) = succinate(aq) + glyoxylate(aq),Smith R.A.; Stamer J.R.; Gunslaus I.C.; Biochim. Biophys. Acta; 19 567 (1956).,56SMI/STA_1113,300.15,7.6,0.029,nan,chemical analysis and enzymatic assay,Tris (0.05 mol dm-3),nan,4.1.3.1,nan,nan,nan,nan,nan
814,814,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_837,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1422,citrate (pro-3S)-lyase,kegg:C00158 = kegg:C00033 + kegg:C00036,nan,citrate(aq) = acetate(aq) + oxaloacetate(aq),Smith R.A.; Stamer J.R.; Gunslaus I.C.; Biochim. Biophys. Acta; 19 567 (1956).,56SMI/STA_1124,300.15,7.6,0.64,nan,chemical analysis,Tris (0.05 mol dm-3),nan,4.1.3.6,nan,nan,nan,nan,nan
815,815,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_847,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4387,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,7,0.0049,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),2.28 = -log[Mg+2],2.8.3.5,nan,0.0053 MgCl2,nan,nan,nan
816,816,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_851,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4385,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,7,0.0028,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),nan,2.8.3.5,nan,0.0 MgCl2,nan,nan,nan
817,817,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_848,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4388,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,7.5,0.0059,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),2.28 = -log[Mg+2],2.8.3.5,nan,0.0053 MgCl2,nan,nan,nan
818,818,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_852,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4381,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,7.5,0.0042,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),nan,2.8.3.5,nan,0.0 MgCl2,nan,nan,nan
819,819,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_849,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4383,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,8.1,0.0088,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),2.28 = -log[Mg+2],2.8.3.5,nan,0.0053 MgCl2,nan,nan,nan
820,820,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_853,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4382,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,8.1,0.0043,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),nan,2.8.3.5,nan,0.0 MgCl2,nan,nan,nan
821,821,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_850,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4386,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,9.2,0.015,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),2.28 = -log[Mg+2],2.8.3.5,nan,0.0053 MgCl2,nan,nan,nan
822,822,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_854,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry4384,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; Coon M.J.; del Campillo A.; Schneider M.C.; J. Biol. Chem.; 221 15 (1956).,56STE/COO_719,303.15,9.2,0.0086,nan,spectrophotometry,Tris and glycine  +  Tris (0.10 mol dm-3),nan,2.8.3.5,nan,0.0 MgCl2,nan,nan,nan
823,823,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_855,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1480,enoyl-CoA hydratase,kegg:C03561 = kegg:C00877 + kegg:C00001,nan,(3R)-3-hydroxybutanoyl-CoA(aq) = cis-but-2-enoyl-CoA(aq) + H2O(l),Stern J.R.; del Campillo A.; J. Biol. Chem.; 218 985 (1956).,56STE/DEL_1175,298.15,7.5,0.18,nan,spectrophotometry,Tris,nan,4.2.1.17,nan,nan,nan,nan,nan
824,824,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_857,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1482,enoyl-CoA hydratase,kegg:C01144 = kegg:C00877 + kegg:C00001,nan,(3S)-3-hydroxybutanoyl-CoA(aq) = trans-but-2-enoyl-CoA(aq) + H2O(l),Stern J.R.; del Campillo A.; J. Biol. Chem.; 218 985 (1956).,56STE/DEL_1176,298.15,7.5,0.29,nan,spectrophotometry,Tris,nan,4.2.1.17,nan,nan,nan,nan,nan
825,825,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_856,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entrynan,enoyl-CoA hydratase,nan,nan,(3R)-3-hydroxyhexanoyl-CoA(aq) = cis-hex-2-enoyl-CoA(aq) + H2O(l),Stern J.R.; del Campillo A.; J. Biol. Chem.; 218 985 (1956).,56STE/DEL_1177,298.15,7.5,0.2,nan,spectrophotometry,Tris,nan,4.2.1.17,nan,nan,nan,nan,nan
826,826,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_858,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry1460,enoyl-CoA hydratase,kegg:C05268 = kegg:C05271 + kegg:C00001,nan,(3S)-3-hydroxyhexanoyl-CoA(aq) = trans-hex-2-enoyl-CoA(aq) + H2O(l),Stern J.R.; del Campillo A.; J. Biol. Chem.; 218 985 (1956).,56STE/DEL_1178,298.15,7.5,0.66,nan,spectrophotometry,Tris,nan,4.2.1.17,nan,nan,nan,nan,nan
827,827,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_843,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry2650,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; J. Biol. Chem.; 221 33 (1956).,56STE_720,303.15,7,0.0046,nan,spectrophotometry,Tris (0.067 mol dm-3) + HCl  +  Tris (0.10 mol dm-3),2.28 = -log[Mg+2],2.8.3.5,nan,0.0053 MgCl2,nan,nan,nan
828,828,https://w3id.org/related-to/doi.org/10.5281/zenodo.5494490/files/TableS1_Keq.csv#Keq_839,https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry2643,3-oxoacid CoA-transferase,kegg:C00091 + kegg:C00164 = kegg:C00042 + kegg:C00332,nan,succinyl-CoA(aq) + acetoacetate(aq) = succinate(aq) + acetoacetyl-CoA(aq),Stern J.R.; J. Biol. Chem.; 221 33 (1956).,56STE_720,303.15,7,0.0028,nan,spectrophotometry,Tris (0.067 mol dm-3) + HCl  +  Tris (0.10 mol dm-3),nan,2.8.3.5,nan,0.0 MgCl2,nan,nan,nan
