,freiburger_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,Reaction:,Reference:,Reference ID:,T [K],pH ,Keq,Km,Method:,Buffer:,Experimental conditions,EC Value:,solutes [mol / kg],solutes [mol / dm^3],Ionic strength [mol / dm^3],Ionic strength [mol / kg],Enthalpy [kJ / mol]
1191,1191,1289,2896,sulfate adenylyltransferase,kegg:C00002 + kegg:C00059 = kegg:C00224 + kegg:C00013,,ATP(aq) + sulfate(aq) = adenosine 5'-phosphosulfate(aq) + pyrophosphate(aq),Akagi J.M.; Campbell L.L.; J. Bacteriol.; 84 1194 (1962).,62AKA/CAM_680,303.15,8,6.20E-09,,radioactivity,Tris (0.067 mol dm-3),,2.7.7.4,,,,,
1192,1192,,3484,aspartate-semialdehyde dehydrogenase,kegg:C00441 + kegg:C00006 + kegg:C00009 = kegg:C03082 + kegg:C00005,,L-aspartate-4-semialdehyde(aq) + NADP(aq) + orthophosphate(aq) =  L-4-aspartyl phosphate(aq) + NADPH(aq),Black S.; Methods Enzymol.; 5 820 (1962),62BLA_243,298.15,8,33,,spectrophotometry,Tris (0.1 mol dm-3) + HCl,,1.2.1.11,,, ,,
1193,1193,1292,3497,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),Brunetti P.; Jourdian G.W.; Roseman S.; J. Biol. Chem.; 237 2447 (1962).,62BRU/JOU_1118,310.15,7.2,0.096,,radioactivity and spectrophotometry,phosphate (0.1 mol dm-3),,4.1.3.3,,,,,
1194,1194,1293,2616,N-acetylneuraminate lyase,kegg:C03410 = kegg:C03521 + kegg:C00022,,N-glycolylneuraminate(aq) = N-glycolyl-D-mannosamine(aq) + pyruvate(aq),Brunetti P.; Jourdian G.W.; Roseman S.; J. Biol. Chem.; 237 2447 (1962).,62BRU/JOU_1122,310.15,7.2,0.09,,radioactivity and spectrophotometry,phosphate (0.1 mol dm-3),,4.1.3.3,,,,,
1195,1195,1296,3810,L-iditol dehydrogenase,kegg:C00392 + kegg:C00003 = kegg:C00095 + kegg:C00004,,D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_62,296.15,8.6,1.43,,spectrophotometry,glycine + KOH,,1.1.1.14,,,,,
1196,1196,1297,3812,L-iditol dehydrogenase,kegg:C00474 + kegg:C00003 = kegg:C00309 + kegg:C00004,,ribitol(aq) + NAD(aq) = D-ribulose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_64,296.15,8.6,0.0179,,spectrophotometry,glycine + KOH,,1.1.1.14,,,,,
1197,1197,1295,3811,L-iditol dehydrogenase,kegg:C00794 + kegg:C00003 = kegg:C00095 + kegg:C00004,,D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_67,296.15,8.6,0.454,,spectrophotometry,glycine + KOH,,1.1.1.14,,,,,
1198,1198,1294,3563,L-iditol dehydrogenase,kegg:C00379 + kegg:C00003 = kegg:C00310 + kegg:C00004,,xylitol(aq) + NAD(aq) = D-xylulose(aq) + NADH(aq),Chakravorty M.; Veiga L.A.; Bacila M.; Horecker B.L.; J. Biol. Chem.; 237 1014 (1962).,62CHA/VEI_72,296.15,8.6,0.021,,spectrophotometry,glycine + KOH,,1.1.1.14,,,,,
1199,1199,1299,2436,2-dehydro-3-deoxyphosphogluconate aldolase,kegg:C04442 = kegg:C00022 + kegg:C00118,,6-phospho-2-dehydro-3-deoxy-D-gluconate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),Doudoroff M.; Shuster C.W.; Bacteriol. Proc. p. 44 (1962).,62DOU/SHU_1105,298.15,6.8,0.0016,,,,,4.1.2.14,,,,,
1200,1200,1298,3199,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,kegg:C01286 = kegg:C00022 + kegg:C00118,,2-dehydro-3-deoxy-D-galactonate 6-phosphate(aq) = pyruvate(aq) + D-glyceraldehyde 3-phosphate(aq),Doudoroff M.; Shuster C.W.; Bacteriol. Proc. p. 44 (1962).,62DOU/SHU_1111,298.15,6.8,0.0037,,spectrophotometry,,,4.1.2.21,,,,,
1201,1201,1300,735,galactose dehydrogenase,kegg:C00124 + kegg:C00003 = kegg:C03383 + kegg:C00004,,"D-galactose(aq) + NAD(aq) = D-galactono-1,4-lactone(aq) + NADH(aq)",Doudoroff M.; Methods Enzymol.; 5 339 (1962).,62DOU2_160,303.15,6.7,570,,spectrophotometry,Tris + HCl,,1.1.1.48,,,,,
1202,1202,,1268,thetin-homocysteine S-methyltransferase,kegg:C00719 + kegg:C00155 = kegg:C01026 + kegg:C00073,,"betaine(aq) + L-homocysteine(aq) = N,N-dimethylglycine(aq) + L-methionine(aq)",Durell J.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 56 552 (1962).,62DUR/RAW_338,298.15,7.1,,,calorimetry,phosphate,,2.1.1.3,,, ,,-36.8
1203,1203,,2338,thetin-homocysteine S-methyltransferase,kegg:C03392 + kegg:C00155 = kegg:C03173 + kegg:C00073,,dimethylacetothetin(aq) + L-homocysteine(aq) = S-methylthioglycolate(aq) + L-methionine(aq),Durell J.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 56 552 (1962).,62DUR/RAW_340,298.15,7.1,,,calorimetry,phosphate,,2.1.1.3,,, ,,-52.3
1204,1204,,,thetin-homocysteine S-methyltransferase,,,S-methylmethionine(aq) + L-homocysteine(aq) = 2 L-methionine(aq),Durell J.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 56 552 (1962).,62DUR/RAW_343,298.15,7.1,,,calorimetry,phosphate,,2.1.1.3,,,,,-37.2
1205,1205,,47,glucose-1-phosphate adenylyltransferase,kegg:C00002 + kegg:C00103 = kegg:C00498 + kegg:C00013,,ATP(aq) + Î±-D-glucose 1-phosphate(aq) = ADPglucose(aq) + pyrophosphate(aq),Espada J.; J. Biol. Chem.; 237 3577 (1962).,62ESP_704,310.15,7.9,1.1,,radioactivity and spectrophotometry,Tris (0.050 mol dm-3) + HCl,,2.7.7.27,,, ,,
1206,1206,1302,245,L-fuculose-phosphate aldolase,kegg:C01099 = kegg:C00111 + kegg:C00424,,L-fuculose 1-phosphate(aq) = glycerone phosphate(aq) + (S)-lactaldehyde(aq),Ghalambor M.A.; Heath E.C.; J. Biol. Chem.; 237 2427 (1962).,62GHA/HEA_1107,310.15,7.2,0.00046,,spectrophotometry,Tris (0.05 mol dm-3),,4.1.2.17,,,,,
1207,1207,1303,,malate synthase,,,(S)-malate(aq) + CoA(aq) = acetyl-CoA(aq) + H2O(l) + glyoxylate(aq),Goldman D.S.; Wagner M.J.; Biochim. Biophys. Acta; 65 297 (1962).,62GOL/WAG_1116,298.15,8.5,29,,spectrophotometry,Tris (0.04 mol dm-3),,4.1.3.2,,,,,
1208,1208,,,glycine dehydrogenase,,,glycine(aq) + NAD(aq) + H2O(l) = glyoxylate(aq) + NADH(aq) + ammonia(aq),Goldman D.S.; Wagner M.J.; Biochim. Biophys. Acta; 65 297 (1962).,62GOL/WAG_289,303.15,6.4,5.70E-05,,spectrophotometry,phosphate (0.08 mol dm-3),,1.4.1.10,,,,,
1209,1209,,3806,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),Grisolia S.; Methods Enzymol.; 5 236 (1962).,62GRI_1393,303.15,7,6.1,,spectrophotometry,Tris (0.033 mol dm-3) + HCl,,5.4.2.1,,, ,,
1210,1210,,386,propanoyl-CoA carboxylase,kegg:C00002 + kegg:C00100 + kegg:C00288 = kegg:C00008 + kegg:C00009 + kegg:C02557,,ATP(aq) + propanoyl-CoA(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + (S)-methylmalonyl-CoA(aq),Halenz D.R.; Feng J.-Y.; Hegre C.S.; Lane M.D.; J. Biol. Chem.; 237 2140 (1962).,62HAL/FEN_1446,310.15,8.15,0.0081,,spectrophotometry,Tris (0.067 mol dm-3),,6.4.1.3,,, ,,
1211,1211,,2912,_-alanine-pyruvate transaminase,kegg:C00041 + kegg:C00222 = kegg:C00099 + kegg:C00022,,L-alanine(aq) + 3-oxopropanoate(aq) = Î²-alanine(aq) + pyruvate(aq),Hayaishi O.; Nishizuka Y.; Methods Enzymol.; 5 698 (1962).,62HAY/NIS_525,308.15,8,0.2,,spectrophotometry,phosphate (0.5 mol dm-3),,2.6.1.18,,, ,,
1212,1212,,2718,formate-tetrahydrofolate ligase,kegg:C00002 + kegg:C00058 + kegg:C00101 = kegg:C00008 + kegg:C00009 + kegg:C00234,,ATP(aq) + formate(aq) + tetrahydrofolate(aq) = ADP(aq) + phosphate(aq) + 10-formyltetrahydrofolate(aq),Himes R.H.; Rabinowitz J.C.; J. Biol. Chem.; 237 2903 (1962).,62HIM/RAB_1442,310.15,7.7,41,,spectrophotometry,triethanolamine (0.1 mol dm-3),,6.3.4.3,,, ,,
1213,1213,1309,78,L-ribulose-phosphate 4-epimerase,kegg:C01101 = kegg:C00231,,L-ribulose 5-phosphate(aq) = D-xylulose 5-phosphate(aq),Horecker B.L.; Methods Enzymol.; 5 253 (1962).,62HOR_1266,310.15,6,1.0,,radioactivity,succinate (0.092 mol dm-3) + NaOH,,5.1.3.4,,,,,
1214,1214,1317,252,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7,0.0146,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1215,1215,1316,251,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.05,0.0194,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1216,1216,,253,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.4,0.0335,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,, ,,
1217,1217,1314,250,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.6,0.052,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1218,1218,1313,249,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,7.7,0.0772,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1219,1219,1312,248,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,8.1,0.193,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1220,1220,1311,247,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,8.55,0.417,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1221,1221,1310,246,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Krebs H.A.; Mellanby J.; Williamson D.H.; Biochem. J.; 82 96 (1962).,62KRE/MEL_118,298.15,8.7,0.609,,spectrophotometry,Tris (0.033 mol dm-3) and phosphate,,1.1.1.30,,,,,
1222,1222,1318,812,cytidylate kinase,kegg:C00002 + kegg:C00055 = kegg:C00008 + kegg:C00112,,ATP(aq) + CMP(aq) = ADP(aq) + CDP(aq),Mendicino J.; J. Biol. Chem.; 237 165 (1962).,62MEN_672,310.15,7.5,1,,chromatography and spectrophotometry,Tris (0.002 mol dm-3) + HCl,,2.7.4.14,,,,,
1223,1223,1319,2865,succinyldiaminopimelate transaminase,kegg:C04462 + kegg:C00025 = kegg:C04421 + kegg:C00026,,"N-succinyl-2-L-amino-6-oxoheptanedioate(aq) + L-glutamate(aq) = N-succinyl-L-2,6-diaminoheptanedioate(aq) + 2-oxoglutarate(aq)",Peterkofsky B.; Methods Enzymol.; 5 853 (1962).,62PET_524,310.15,8,1.2,,spectrophotometry,Tris,,2.6.1.17,,,,,
1224,1224,,,protein kinase,,,ATP(aq) + phosvitin(aq) = ADP(aq) + dephosvitin(aq),"Rabinowitz M.; in ""The Enzymes"" Vol. 6 2nd edition; P.D. Boyer H. Lardy and K. Myrbdck eds.; Academic Press New York (1962) pp. 119-131.",62RAB_561,310.15,5.9,40,,radioactivity,Tris-imidazole (0.03 mol dm-3),,2.7.1.37,,,,,
1225,1225,1321,2639,malate dehydrogenase,kegg:C00149 + kegg:C00003 = kegg:C00036 + kegg:C00004,,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),Raval D.N.; Wolfe R.G.; Biochemistry; 1 1112 (1962).,62RAV/WOL2_131,298.15,8,0.000104,,spectrophotometry,Tris (0.05 mol dm-3) + acetate,,1.1.1.37,,,,,
1226,1226,1320,693,malate dehydrogenase,kegg:C00149 + kegg:C00003 = kegg:C00036 + kegg:C00004,,(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq),Raval D.N.; Wolfe R.G.; Biochemistry; 1 263 (1962).,62RAV/WOL_130,298.15,8,0.000103,,spectrophotometry,Tris (0.05 mol dm-3) + acetate,,1.1.1.37,,,,,
1227,1227,1322,217,alanine transaminase,kegg:C00041 + kegg:C00026 = kegg:C00022 + kegg:C00025,,L-alanine(aq) + 2-oxoglutarate(aq) = pyruvate(aq) + L-glutamate(aq),Segal H.L.; Beattie D.S.; Hopper S.; J. Biol. Chem.; 237 1914 (1962).,62SEG/BEA_509,310.15,7.3,0.61,,spectrophotometry,phosphate (0.1 mol dm-3),,2.6.1.2,,,,,
1228,1228,1323,239,3-hydroxybutyrate dehydrogenase,kegg:C01089 + kegg:C00003 = kegg:C00164 + kegg:C00004,,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),Shuster C.W.; Doudoroff M.; J. Biol. Chem.; 237 603 (1962).,62SHU/DOU_119,305.15,8,0.13,,spectrophotometry,Tris (0.033 mol dm-3) + HCl,,1.1.1.30,,,,,
1229,1229,1324,2640,glutamate formiminotransferase,kegg:C00664 + kegg:C00025 = kegg:C00439 + kegg:C00101,,5-formiminotetrahydrofolate(aq) + L-glutamate(aq) = N-formimino-L-glutamate(aq) + tetrahydrofolate(aq),Silverman M.; Methods Enzymol.; 5 790 (1962).,62SIL_356,310.15,6.6,0.09,,,potassium phosphate (0.047 mol dm-3),,2.1.2.5,,,,,
1230,1230,1325,3244,erythrose isomerase,kegg:C01796 = kegg:C02022,,D-erythrose(aq) = D-erythrulose(aq),Uehara K.; Methods Enzymol.; 5 350 (1962).,62UEH_1293,308.15,5.8,2.3,,chemical analysis,phosphate (0.04 mol dm-3),,5.3.1.2,,,,,
1231,1231,,3312,D-alanine 2-hydroxymethyltransferase,kegg:C03059 + kegg:C00101 = kegg:C00143 + kegg:C00740 + kegg:C00001,,"2-hydroxymethylserine(aq) + tetrahydrofolate(aq) = 5,10-methylenetetrahydrofolate(aq) + D-serine(aq) + H2O(1)",Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_357,311.15,7.5,8,,spectrophotometry,phosphate (0.1 mol dm-3),,2.1.2.7,,, ,,
1232,1232,1326,2273,D-alanine 2-hydroxymethyltransferase,kegg:C03059 = kegg:C00740 + kegg:C00067,,2-hydroxymethylserine(aq) = D-serine(aq) + formaldehyde(aq),Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_358,311.15,7.5,0.00027,,chromatography and spectrophotometry,potassium maleate (0.0075 mol dm-3),,2.1.2.7,,,,,
1233,1233,1329,4293,D-alanine 2-hydroxymethyltransferase,kegg:C02115 + kegg:C00101 = kegg:C00143 + kegg:C00133 + kegg:C00001,,"2-methylserine(aq) + tetrahydrofolate(aq) = 5,10-methylenetetrahydrofolate(aq) + D-alanine(aq) + H2O(l)",Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_359,311.15,7.5,3,,spectrophotometry,phosphate (0.1 mol dm-3),,2.1.2.7,,,,,
1234,1234,1327,2517,D-alanine 2-hydroxymethyltransferase,kegg:C02115 = kegg:C00133 + kegg:C00067,,2-methylserine(aq) = D-alanine(aq) + formaldehyde(aq),Wilson E.M.; Snell E.E.; J. Biol. Chem.; 237 3171 (1962).,62WIL/SNE_360,311.15,7.5,0.00027,,chromatography and spectrophotometry,potassium maleate (0.0075 mol dm-3),,2.1.2.7,,,,,
1235,1235,1330,2389,methylmalonyl-CoA epimerase,kegg:C01213 = kegg:C00683,,(R)-methylmalonyl-CoA(aq) = (S)-methylmalonyl-CoA(aq),Allen S.H.G.; Kellermeyer R.; Stjernholm R.; Wood H.G.; J. Biol. Chem.; 238 1637 (1963).,63ALL/KEL_1278,303.15,7.4,1,,spectrophotometry,Tris (0.05 mol dm-3) + HCl,,5.1.99.1,,,,,
1236,1236,1331,2410,nucleoside deoxyribosyltransferase,kegg:C00214 + kegg:C00147 = kegg:C00559 + kegg:C00178,,thymidine(aq) + adenine(aq) = 2'-deoxyadenosine(aq) + thymine(aq),Beck W.S.; Levin M.; J. Biol. Chem.; 238 702 (1963),63BEC/LEV_472,310.15,5.8,15.1,,enzymatic assay,maleate,,2.4.2.6,,,,,
1237,1237,1332,4086,phosphate acetyltransferase,kegg:C00024 + kegg:C00009 = kegg:C00010 + kegg:C00227,,acetyl-CoA(aq) + orthophosphate(aq) = CoA(aq) + acetyl phosphate(aq),Bergmeyer H.U.; Holz G.; Klotzsch H.; Lang G.; Biochem. Z.; 338 114 (1963).,63BER/HOL_396,298.15,7.4,0.0068,,spectrophotometry,Tris (0.1 mol dm-3),,2.3.1.8,,,,,
1238,1238,,,chymosin,,,cleavage of a single bond in casein,Cheeseman G.C.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 69 169 (1963).,63CHE/RAW_983,298.15,6.6,,,calorimetry,Tris and phosphate,casein,3.4.23.4,,,,,-7.5
1239,1239,,,chymosin,,,cleavage of a single bond in casein,Cheeseman G.C.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 69 169 (1963).,63CHE/RAW_983,298.15,6.6,,,calorimetry,Tris and phosphate,casein,3.4.23.4,,,,,-9.6
1240,1240,,,chymosin,,,cleavage of a single bond in casein,Cheeseman G.C.; Rawitscher M.; Sturtevant J.M.; Biochim. Biophys. Acta; 69 169 (1963).,63CHE/RAW_983,298.15,6.6,,,calorimetry,Tris and phosphate,sodium caseinate,3.4.23.4,,,,,-13.4
1241,1241,,,alkaline phosphatase,,,N-acetylethanolamine phosphate(aq) + H2O(l) = N-acetylethanolamine(aq) + orthophosphate(aq),Dayan J.; Wilson I.B.; Biochim. Biophys. Acta; 77 446 (1963).,63DAY/WIL_754,298.15,8,31,,spectrophotometry,KH2PO4 (0.047 mol dm-3) + NaOH,,3.1.3.1,,,,,
1242,1242,,3200,purine-nucleoside phosphorylase,kegg:C05512 + kegg:C00009 = kegg:C00262 + kegg:C00672,,2'-deoxyinosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + 2-deoxy-Î±-D-ribose 1-phosphate(aq),de Verdier C.-H.; Gould B.J.; Biochim. Biophys. Acta; 68 333 (1963).,63DEV/GOU_457,310.15,7,0.03,,radioactivity and spectrophotometry,Tris + phosphate,,2.4.2.1,,, ,,
1243,1243,,3143,purine-nucleoside phosphorylase,kegg:C00294 + kegg:C00009 = kegg:C00262 + kegg:C00620,,inosine(aq) + orthophosphate(aq) = hypoxanthine(aq) + Î±-D-ribose 1-phosphate(aq),de Verdier C.-H.; Gould B.J.; Biochim. Biophys. Acta; 68 333 (1963).,63DEV/GOU_459,310.15,7,0.025,,radioactivity and spectrophotometry,Tris + phosphate,,2.4.2.1,,, ,,
1244,1244,1336,2625,ribose-5-phosphate isomerase,kegg:C00117 = kegg:C00199,,D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq),Dobrogosz W.J.; Demoss R.D.; Biochim. Biophys. Acta; 77 629 (1963).,63DOB/DEM_1337,310.15,7.6,0.3,,spectrophotometry,Tris (0.020 mol dm-3) + HCl,,5.3.1.6,,,,,
1245,1245,1337,4430,L-rhamnose isomerase,kegg:C00507 = kegg:C00861,,L-rhamnose(aq) = L-rhamnulose(aq),Domagk G.F.; Zech R.; Biochem. Z.; 339 145 (1963).,63DOM/ZEC_1372,310.15,8.5,0.75,,spectrophotometry,Tris (0.0.063 mol dm-3) + HCl,,5.3.1.14,,,,,
1246,1246,1338,3719,mannitol dehydrogenase,kegg:C00392 + kegg:C00003 = kegg:C00095 + kegg:C00004,,D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),Edmundowicz J.M.; Wriston J.C. Jr.; J. Biol. Chem.; 238 3539 (1963).,63EDM/WRI_195,310.15,8.05,0.056,,spectrophotometry,phosphate (0.05 mol dm-3),,1.1.1.67,,,,,
1247,1247,,,glutaminase,,,Î³-/glutamohydroxamic acid(aq) + H2O(l) = L-glutamate(aq) + hydroxylamine(aq),Ehrenfeld E.; Marble S.J.; Meister A.; J. Biol. Chem.; 238 3711 (1963).,63EHR/MAR_993,310.15,7.2,3,,spectrophotometry,imidazole (0.050 mol dm-3) + HCl,,3.5.1.2,,,,,
1248,1248,1340,4127,carnitine O-acetyltransferase,kegg:C00024 + kegg:C00318 = kegg:C00010 + kegg:C02571,,acetyl-CoA(aq) + L-carnitine(aq) = CoA(aq) + L-acetylcarnitine(aq),Fritz I.B.; Schultz S.K.; Srere P.A.; J. Biol. Chem.; 238 2509 (1963).,63FRI/SCH_389,308.15,7,1.6,,spectrophotometry,Tris (0.1 mol dm-3) + HCl,,2.3.1.7,,,,,
1249,1249,1341,1,methenyltetrahydrofolate cyclohydrolase,kegg:C00445 + kegg:C00001 = kegg:C00234,,"5,10-methenyltetrahydrofolate(aq) + H2O(l) = 10-formyltetrahydrofolate(aq)",Greenberg D.M.; Methods Enzymol.; 6 386 (1963).,63GRE_1058,298.15,6.5,4.2,,spectrophotometry,potassium maleate (1.0 mol dm-3),,3.5.4.9,,,,,
1250,1250,,1206,citrate (pro-3S)-lyase,kegg:C00158 = kegg:C00033 + kegg:C00036,,citrate(aq) = acetate(aq) + oxaloacetate(aq),Harvey R.J.; Collins E.B.; J. Biol. Chem.; 238 2648 (1963).,63HAR/COL_1125,303.15,7,0.0637,,spectrophotometry,phosphate (0.13 mol dm-3),,4.1.3.6,,, ,,
1251,1251,1343,992,glucose-6-phosphate isomerase,kegg:C00092 = kegg:C00085,,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),Hines M.C.; Wolfe R.G.; Biochemistry; 2 770 (1963).,63HIN/WOL_1355,303.15,8,0.32,,spectrophotometry,Tris + acetate,,5.3.1.9,,,0.1,,
1252,1252,1344,1204,dihydrofolate reductase,kegg:C00101 + kegg:C00006 = kegg:C00415 + kegg:C00005,,"5,6,7,8-tetrahydrofolate(aq) + NADP(aq) = 7,8-dihydrofolate(aq) + NADPH(aq)",Huennekens F.M.; Biochemistry; 2 151 (1963).,63HUE_296,298.15,7,1.78E-05,,spectrophotometry,,,1.5.1.3,,,,,
1253,1253,,,chymotrypsin,,,N-acetyl-L-tyrosine hydroxamic acid(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + hydroxylamine(aq),Jencks W.P.; Caplow M.; Gilchrist M.; Kallen R.G.; Biochemistry; 2 1313 (1963).,63JEN/CAP_970,298.15,6.14,4.9,,chemical analysis and spectrophotometry,,,3.4.21.1,,,,,
1254,1254,,,chymotrypsin,,,N-acetyl-L-tyrosine hydroxamic acid(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + hydroxylamine(aq),Jencks W.P.; Caplow M.; Gilchrist M.; Kallen R.G.; Biochemistry; 2 1313 (1963).,63JEN/CAP_970,298.15,6.21,5.85,,chemical analysis and spectrophotometry,,,3.4.21.1,,,,,
1255,1255,1346,,chymotrypsin,,,N-acetyl-L-tyrosine hydroxamic acid(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + hydroxylamine(aq),Jencks W.P.; Caplow M.; Gilchrist M.; Kallen R.G.; Biochemistry; 2 1313 (1963).,63JEN/CAP_970,298.15,6.22,5.65,,chemical analysis and spectrophotometry,,,3.4.21.1,,,,,
1256,1256,1348,,chymotrypsin,,,N-acetyl-L-tyrosine hydroxamic acid(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + hydroxylamine(aq),Jencks W.P.; Caplow M.; Gilchrist M.; Kallen R.G.; Biochemistry; 2 1313 (1963).,63JEN/CAP_970,298.15,6.59,10.4,,chemical analysis and spectrophotometry,,,3.4.21.1,,,,,
1257,1257,1350,,chymotrypsin,,,N-acetyl-L-tyrosine hydroxamic acid(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + hydroxylamine(aq),Jencks W.P.; Caplow M.; Gilchrist M.; Kallen R.G.; Biochemistry; 2 1313 (1963).,63JEN/CAP_970,298.15,6.67,11.5,,chemical analysis and spectrophotometry,,,3.4.21.1,,,,,
1258,1258,,,chymotrypsin,,,N-acetyl-L-tyrosine hydroxamic acid(aq) + H2O(l) = N-acetyl-L-tyrosine(aq) + hydroxylamine(aq),Jencks W.P.; Caplow M.; Gilchrist M.; Kallen R.G.; Biochemistry; 2 1313 (1963).,63JEN/CAP_970,298.15,6.67,13,,chemical analysis and spectrophotometry,,,3.4.21.1,,,,,
